session_id,site1,time1,site2,time2,site3,time3,site4,time4,site5,time5,site6,time6,site7,time7,site8,time8,site9,time9,site10,time10,target
4058,778,24/02/2014 10:55,778,24/02/2014 10:55,778,24/02/2014 10:56,778,24/02/2014 10:56,778,24/02/2014 10:56,778,24/02/2014 10:56,778,24/02/2014 10:56,778,24/02/2014 10:56,778,24/02/2014 10:56,778,24/02/2014 10:56,0
4059,10053,24/02/2014 11:01,352,24/02/2014 11:01,22,24/02/2014 11:01,352,24/02/2014 11:01,33,24/02/2014 11:01,35,24/02/2014 11:01,29,24/02/2014 11:01,10053,24/02/2014 11:02,18986,24/02/2014 11:02,37,24/02/2014 11:02,0
4060,786,24/02/2014 11:06,786,24/02/2014 11:11,786,24/02/2014 11:11,786,24/02/2014 11:11,167,24/02/2014 11:12,3,24/02/2014 11:12,167,24/02/2014 11:12,167,24/02/2014 11:12,170,24/02/2014 11:17,786,24/02/2014 11:19,0
4061,3,24/02/2014 11:14,21,24/02/2014 11:14,786,24/02/2014 11:14,21,24/02/2014 11:14,786,24/02/2014 11:14,786,24/02/2014 11:14,786,24/02/2014 11:14,786,24/02/2014 11:14,786,24/02/2014 11:14,786,24/02/2014 11:15,0
4062,2606,24/02/2014 11:16,2604,24/02/2014 11:16,853,24/02/2014 11:16,2609,24/02/2014 11:16,2604,24/02/2014 11:16,853,24/02/2014 11:16,2640,24/02/2014 11:16,852,24/02/2014 11:16,23359,24/02/2014 11:16,38,24/02/2014 11:16,0
4063,786,24/02/2014 11:18,786,24/02/2014 11:18,786,24/02/2014 11:18,786,24/02/2014 11:18,786,24/02/2014 11:18,786,24/02/2014 11:18,786,24/02/2014 11:18,786,24/02/2014 11:18,786,24/02/2014 11:18,786,24/02/2014 11:18,0
4064,464,24/02/2014 11:19,5879,24/02/2014 11:19,454,24/02/2014 11:19,140,24/02/2014 11:19,33,24/02/2014 11:19,35,24/02/2014 11:19,141,24/02/2014 11:19,30,24/02/2014 11:20,29,24/02/2014 11:20,2762,24/02/2014 11:20,0
4065,786,24/02/2014 11:29,786,24/02/2014 11:29,786,24/02/2014 11:29,786,24/02/2014 11:29,786,24/02/2014 11:29,786,24/02/2014 11:29,786,24/02/2014 11:30,786,24/02/2014 11:30,786,24/02/2014 11:30,786,24/02/2014 11:30,0
4066,32,24/02/2014 11:31,29,24/02/2014 11:31,27,24/02/2014 11:31,27,24/02/2014 11:31,31,24/02/2014 11:31,35,24/02/2014 11:31,31,24/02/2014 11:31,28,24/02/2014 11:31,27,24/02/2014 11:31,33,24/02/2014 11:31,0
4067,1171,24/02/2014 12:11,3,24/02/2014 12:11,3,24/02/2014 12:11,3,24/02/2014 12:12,3,24/02/2014 12:12,1917,24/02/2014 12:12,4,24/02/2014 12:12,27506,24/02/2014 12:12,1200,24/02/2014 12:12,6,24/02/2014 12:12,0
4068,27647,24/02/2014 12:18,27546,24/02/2014 12:18,27647,24/02/2014 12:18,27648,24/02/2014 12:18,27647,24/02/2014 12:18,27647,24/02/2014 12:18,27648,24/02/2014 12:18,1919,24/02/2014 12:18,27647,24/02/2014 12:18,27647,24/02/2014 12:18,0
4069,27651,24/02/2014 12:23,27651,24/02/2014 12:23,27651,24/02/2014 12:23,27651,24/02/2014 12:23,27651,24/02/2014 12:23,27651,24/02/2014 12:24,1919,24/02/2014 12:24,27651,24/02/2014 12:24,27651,24/02/2014 12:24,27651,24/02/2014 12:24,0
4070,1023,24/02/2014 12:35,1023,24/02/2014 12:35,3393,24/02/2014 12:35,3393,24/02/2014 12:35,3394,24/02/2014 12:35,3393,24/02/2014 12:35,125,24/02/2014 12:35,29,24/02/2014 12:35,936,24/02/2014 12:35,6618,24/02/2014 12:35,0
4071,855,24/02/2014 12:42,1516,24/02/2014 12:42,1521,24/02/2014 12:42,1524,24/02/2014 12:42,1515,24/02/2014 12:42,1515,24/02/2014 12:42,1524,24/02/2014 12:42,1518,24/02/2014 12:42,1514,24/02/2014 12:42,1517,24/02/2014 12:42,0
4072,63,24/02/2014 12:56,13600,24/02/2014 12:56,13600,24/02/2014 12:56,1981,24/02/2014 12:56,1619,24/02/2014 12:56,13600,24/02/2014 12:56,13600,24/02/2014 12:56,3379,24/02/2014 12:56,13600,24/02/2014 12:56,1619,24/02/2014 12:57,0
4073,501,24/02/2014 13:00,117,24/02/2014 13:00,29,24/02/2014 13:00,454,24/02/2014 13:00,516,24/02/2014 13:00,503,24/02/2014 13:00,454,24/02/2014 13:00,454,24/02/2014 13:00,26465,24/02/2014 13:00,2090,24/02/2014 13:00,0
4074,3848,24/02/2014 13:12,3849,24/02/2014 13:12,940,24/02/2014 13:12,3849,24/02/2014 13:12,3848,24/02/2014 13:12,942,24/02/2014 13:12,941,24/02/2014 13:12,942,24/02/2014 13:12,3849,24/02/2014 13:12,941,24/02/2014 13:12,0
4075,3849,24/02/2014 13:20,941,24/02/2014 13:20,942,24/02/2014 13:20,3560,24/02/2014 13:20,942,24/02/2014 13:20,941,24/02/2014 13:20,3849,24/02/2014 13:20,3560,24/02/2014 13:20,3848,24/02/2014 13:20,942,24/02/2014 13:20,0
4076,940,24/02/2014 13:20,942,24/02/2014 13:20,3560,24/02/2014 13:20,22,24/02/2014 13:20,3849,24/02/2014 13:20,3848,24/02/2014 13:20,940,24/02/2014 13:20,942,24/02/2014 13:20,941,24/02/2014 13:20,3849,24/02/2014 13:20,0
4077,941,24/02/2014 13:20,3848,24/02/2014 13:20,3849,24/02/2014 13:20,942,24/02/2014 13:20,941,24/02/2014 13:20,3848,24/02/2014 13:20,3848,24/02/2014 13:20,797,24/02/2014 13:21,942,24/02/2014 13:21,3560,24/02/2014 13:21,0
4078,948,24/02/2014 13:27,959,24/02/2014 13:27,948,24/02/2014 13:27,959,24/02/2014 13:27,784,24/02/2014 13:28,959,24/02/2014 13:29,948,24/02/2014 13:29,948,24/02/2014 13:31,959,24/02/2014 13:31,948,24/02/2014 13:33,0
4079,13904,24/02/2014 13:29,5576,24/02/2014 13:29,5574,24/02/2014 13:29,5576,24/02/2014 13:29,5574,24/02/2014 13:29,5571,24/02/2014 13:29,5574,24/02/2014 13:29,13904,24/02/2014 13:29,29,24/02/2014 13:29,5574,24/02/2014 13:29,0
4080,4884,24/02/2014 13:30,5574,24/02/2014 13:30,5575,24/02/2014 13:30,5574,24/02/2014 13:30,13904,24/02/2014 13:30,5572,24/02/2014 13:30,5572,24/02/2014 13:30,29,24/02/2014 13:30,13904,24/02/2014 13:30,5572,24/02/2014 13:30,0
4081,1262,24/02/2014 13:32,2278,24/02/2014 13:32,749,24/02/2014 13:32,2281,24/02/2014 13:32,1262,24/02/2014 13:32,85,24/02/2014 13:32,2278,24/02/2014 13:32,2278,24/02/2014 13:32,2280,24/02/2014 13:32,2278,24/02/2014 13:32,0
4082,52,24/02/2014 13:44,21,24/02/2014 13:44,196,24/02/2014 13:44,52,24/02/2014 13:44,197,24/02/2014 13:44,625,24/02/2014 13:44,170,24/02/2014 13:44,170,24/02/2014 13:44,49,24/02/2014 13:44,1074,24/02/2014 13:44,0
4083,270,24/02/2014 13:44,270,24/02/2014 13:44,167,24/02/2014 13:44,167,24/02/2014 13:44,677,24/02/2014 13:44,776,24/02/2014 13:44,570,24/02/2014 13:44,23,24/02/2014 13:44,776,24/02/2014 13:44,677,24/02/2014 13:44,0
4084,877,24/02/2014 13:47,867,24/02/2014 13:47,23,24/02/2014 13:47,32,24/02/2014 13:47,33,24/02/2014 13:47,35,24/02/2014 13:47,29,24/02/2014 13:47,870,24/02/2014 13:47,877,24/02/2014 13:47,868,24/02/2014 13:47,0
4085,23,24/02/2014 13:49,21,24/02/2014 13:50,21,24/02/2014 13:50,812,24/02/2014 13:50,39,24/02/2014 13:50,676,24/02/2014 13:50,5932,24/02/2014 13:50,679,24/02/2014 13:50,812,24/02/2014 13:50,23,24/02/2014 13:50,0
4086,56,24/02/2014 14:08,55,24/02/2014 14:08,55,24/02/2014 14:08,55,24/02/2014 14:08,55,24/02/2014 14:08,55,24/02/2014 14:08,55,24/02/2014 14:08,2426,24/02/2014 14:20,987,24/02/2014 14:20,3011,24/02/2014 14:20,0
4087,26209,24/02/2014 14:11,26207,24/02/2014 14:11,26200,24/02/2014 14:11,7042,24/02/2014 14:11,26205,24/02/2014 14:11,504,24/02/2014 14:11,505,24/02/2014 14:11,500,24/02/2014 14:11,501,24/02/2014 14:11,500,24/02/2014 14:11,0
4088,66,24/02/2014 14:12,8307,24/02/2014 14:12,21,24/02/2014 14:12,30,24/02/2014 14:12,27,24/02/2014 14:12,31,24/02/2014 14:12,34,24/02/2014 14:12,26,24/02/2014 14:12,28,24/02/2014 14:12,29,24/02/2014 14:12,0
4089,812,24/02/2014 14:23,570,24/02/2014 14:23,39,24/02/2014 14:23,570,24/02/2014 14:23,815,24/02/2014 14:23,63,24/02/2014 14:23,774,24/02/2014 14:25,812,24/02/2014 14:25,22,24/02/2014 14:27,677,24/02/2014 14:27,0
4090,161,24/02/2014 14:24,148,24/02/2014 14:24,22,24/02/2014 14:24,37,24/02/2014 14:24,21,24/02/2014 14:24,21,24/02/2014 14:24,22,24/02/2014 14:24,23,24/02/2014 14:24,242,24/02/2014 14:24,38,24/02/2014 14:24,0
4091,884,24/02/2014 14:30,883,24/02/2014 14:30,21,24/02/2014 14:30,23,24/02/2014 14:30,6795,24/02/2014 14:30,23,24/02/2014 14:30,21,24/02/2014 14:30,807,24/02/2014 14:30,807,24/02/2014 14:30,21,24/02/2014 14:30,0
4092,2425,24/02/2014 14:47,161,24/02/2014 14:47,327,24/02/2014 14:47,394,24/02/2014 14:47,161,24/02/2014 14:47,397,24/02/2014 14:47,2428,24/02/2014 14:47,397,24/02/2014 14:48,141,24/02/2014 14:48,2428,24/02/2014 14:48,0
4093,23,24/02/2014 14:59,21,24/02/2014 14:59,1098,24/02/2014 14:59,1098,24/02/2014 15:00,1098,24/02/2014 15:00,21,24/02/2014 15:01,23,24/02/2014 15:01,21,24/02/2014 15:01,21,24/02/2014 15:02,1098,24/02/2014 15:02,0
4094,1098,24/02/2014 15:15,1098,24/02/2014 15:15,1098,24/02/2014 15:15,1098,24/02/2014 15:15,1098,24/02/2014 15:16,1098,24/02/2014 15:16,1098,24/02/2014 15:16,1098,24/02/2014 15:16,1098,24/02/2014 15:17,1098,24/02/2014 15:17,0
4095,11429,24/02/2014 15:25,46,24/02/2014 15:25,11429,24/02/2014 15:25,11429,24/02/2014 15:26,11429,24/02/2014 15:26,11429,24/02/2014 15:26,11429,24/02/2014 15:26,11429,24/02/2014 15:26,11429,24/02/2014 15:26,11429,24/02/2014 15:26,0
4096,26209,24/02/2014 15:26,26207,24/02/2014 15:26,26212,24/02/2014 15:26,26200,24/02/2014 15:26,26198,24/02/2014 15:26,7042,24/02/2014 15:26,26205,24/02/2014 15:26,533,24/02/2014 15:26,3000,24/02/2014 15:26,26382,24/02/2014 15:26,0
4097,21,24/02/2014 15:36,570,24/02/2014 15:36,175,24/02/2014 15:36,9691,24/02/2014 15:36,175,24/02/2014 15:36,175,24/02/2014 15:36,176,24/02/2014 15:36,178,24/02/2014 15:36,178,24/02/2014 15:36,175,24/02/2014 15:36,0
4098,222,24/02/2014 16:05,820,24/02/2014 16:06,820,24/02/2014 16:06,49,24/02/2014 16:06,820,24/02/2014 16:06,820,24/02/2014 16:06,56,24/02/2014 16:07,55,24/02/2014 16:07,55,24/02/2014 16:07,48,24/02/2014 16:07,0
4099,170,24/02/2014 16:22,1074,24/02/2014 16:22,1074,24/02/2014 16:22,134,24/02/2014 16:22,63,24/02/2014 16:24,5909,24/02/2014 16:27,2,24/02/2014 16:27,3,24/02/2014 16:27,3,24/02/2014 16:27,8,24/02/2014 16:27,1
4100,3,24/02/2014 16:27,8,24/02/2014 16:27,3,24/02/2014 16:27,4,24/02/2014 16:27,6088,24/02/2014 16:27,6,24/02/2014 16:27,6088,24/02/2014 16:27,8,24/02/2014 16:27,27190,24/02/2014 16:27,14,24/02/2014 16:28,1
4101,272,24/02/2014 16:28,6088,24/02/2014 16:28,6,24/02/2014 16:28,14,24/02/2014 16:28,18,24/02/2014 16:28,14,24/02/2014 16:28,14,24/02/2014 16:28,7,24/02/2014 16:28,10,24/02/2014 16:28,6088,24/02/2014 16:28,1
4102,7,24/02/2014 16:28,11,24/02/2014 16:28,6,24/02/2014 16:28,12,24/02/2014 16:28,14,24/02/2014 16:28,6088,24/02/2014 16:28,6088,24/02/2014 16:28,6088,24/02/2014 16:28,11,24/02/2014 16:28,12,24/02/2014 16:28,1
4103,269,24/02/2014 16:28,9394,24/02/2014 16:28,269,24/02/2014 16:28,14,24/02/2014 16:28,6,24/02/2014 16:28,6088,24/02/2014 16:28,6088,24/02/2014 16:28,14,24/02/2014 16:28,6088,24/02/2014 16:28,11,24/02/2014 16:28,1
4104,12,24/02/2014 16:28,14,24/02/2014 16:29,14,24/02/2014 16:29,6088,24/02/2014 16:29,6,24/02/2014 16:29,6088,24/02/2014 16:29,14,24/02/2014 16:29,6088,24/02/2014 16:29,6088,24/02/2014 16:29,9394,24/02/2014 16:29,1
4105,11,24/02/2014 16:29,12,24/02/2014 16:29,6088,24/02/2014 16:29,14,24/02/2014 16:30,6088,24/02/2014 16:31,11,24/02/2014 16:31,20,24/02/2014 16:31,14,24/02/2014 16:31,21,24/02/2014 16:31,11,24/02/2014 16:31,1
4106,21,24/02/2014 16:31,23,24/02/2014 16:31,22,24/02/2014 16:31,21,24/02/2014 16:31,22,24/02/2014 16:31,23,24/02/2014 16:31,27298,24/02/2014 16:31,25910,24/02/2014 16:31,22,24/02/2014 16:31,27298,24/02/2014 16:31,1
4107,30,24/02/2014 16:31,32,24/02/2014 16:31,27298,24/02/2014 16:31,30,24/02/2014 16:31,23,24/02/2014 16:31,22,24/02/2014 16:31,8315,24/02/2014 16:31,2458,24/02/2014 16:31,22,24/02/2014 16:31,30,24/02/2014 16:31,1
4108,35,24/02/2014 16:31,27299,24/02/2014 16:31,8316,24/02/2014 16:31,33,24/02/2014 16:31,39,24/02/2014 16:31,37,24/02/2014 16:31,27298,24/02/2014 16:31,2458,24/02/2014 16:31,27299,24/02/2014 16:31,22,24/02/2014 16:31,1
4109,39,24/02/2014 16:31,37,24/02/2014 16:31,29,24/02/2014 16:31,29,24/02/2014 16:31,29,24/02/2014 16:31,936,24/02/2014 16:31,855,24/02/2014 16:31,27298,24/02/2014 16:31,27298,24/02/2014 16:31,38,24/02/2014 16:31,1
4110,2458,24/02/2014 16:31,23,24/02/2014 16:31,27298,24/02/2014 16:31,8315,24/02/2014 16:31,2458,24/02/2014 16:31,35,24/02/2014 16:31,8315,24/02/2014 16:31,30,24/02/2014 16:31,33,24/02/2014 16:31,22,24/02/2014 16:31,1
4111,8316,24/02/2014 16:31,29,24/02/2014 16:31,37,24/02/2014 16:31,855,24/02/2014 16:31,936,24/02/2014 16:31,27298,24/02/2014 16:32,8315,24/02/2014 16:32,2458,24/02/2014 16:32,35,24/02/2014 16:32,23,24/02/2014 16:32,1
4112,21,24/02/2014 16:32,23,24/02/2014 16:32,987,24/02/2014 16:34,2426,24/02/2014 16:34,3011,24/02/2014 16:34,5250,24/02/2014 16:34,670,24/02/2014 16:34,987,24/02/2014 16:49,2426,24/02/2014 16:49,3011,24/02/2014 16:49,0
4113,2574,24/02/2014 16:32,76,24/02/2014 16:32,78,24/02/2014 16:32,75,24/02/2014 16:32,78,24/02/2014 16:32,75,24/02/2014 16:32,77,24/02/2014 16:32,75,24/02/2014 16:32,1,24/02/2014 16:32,77,24/02/2014 16:32,1
4114,22,24/02/2014 16:32,75,24/02/2014 16:32,75,24/02/2014 16:32,23,24/02/2014 16:32,77,24/02/2014 16:32,75,24/02/2014 16:32,78,24/02/2014 16:32,75,24/02/2014 16:32,52,24/02/2014 16:32,23,24/02/2014 16:32,1
4115,52,24/02/2014 16:32,76,24/02/2014 16:32,75,24/02/2014 16:32,77,24/02/2014 16:32,77,24/02/2014 16:32,75,24/02/2014 16:32,77,24/02/2014 16:32,79,24/02/2014 16:32,75,24/02/2014 16:32,261,24/02/2014 16:32,1
4116,240,24/02/2014 16:32,261,24/02/2014 16:32,77,24/02/2014 16:33,77,24/02/2014 16:33,76,24/02/2014 16:33,81,24/02/2014 16:33,75,24/02/2014 16:33,78,24/02/2014 16:33,23,24/02/2014 16:33,77,24/02/2014 16:33,1
4117,75,24/02/2014 16:33,76,24/02/2014 16:33,22,24/02/2014 16:33,22,24/02/2014 16:33,80,24/02/2014 16:33,21,24/02/2014 16:33,21,24/02/2014 16:33,2078,24/02/2014 16:33,2077,24/02/2014 16:33,2078,24/02/2014 16:33,1
4118,2786,24/02/2014 16:33,2078,24/02/2014 16:33,2081,24/02/2014 16:33,2078,24/02/2014 16:33,2077,24/02/2014 16:33,35,24/02/2014 16:33,33,24/02/2014 16:33,2078,24/02/2014 16:33,2077,24/02/2014 16:33,2079,24/02/2014 16:33,1
4119,2078,24/02/2014 16:33,29,24/02/2014 16:33,2078,24/02/2014 16:33,2077,24/02/2014 16:33,324,24/02/2014 16:33,2860,24/02/2014 16:33,2080,24/02/2014 16:33,2077,24/02/2014 16:33,2078,24/02/2014 16:33,2078,24/02/2014 16:33,1
4120,2078,24/02/2014 16:33,2080,24/02/2014 16:33,29,24/02/2014 16:34,2078,24/02/2014 16:34,2078,24/02/2014 16:34,2077,24/02/2014 16:34,2078,24/02/2014 16:34,2080,24/02/2014 16:35,2081,24/02/2014 16:35,2081,24/02/2014 16:35,1
4121,39,24/02/2014 16:35,812,24/02/2014 16:35,812,24/02/2014 16:35,23,24/02/2014 16:35,39,24/02/2014 16:35,22,24/02/2014 16:36,812,24/02/2014 16:36,23,24/02/2014 16:36,22,24/02/2014 16:36,384,24/02/2014 16:36,0
4122,2080,24/02/2014 16:36,2081,24/02/2014 16:36,2078,24/02/2014 16:36,2078,24/02/2014 16:36,2077,24/02/2014 16:36,38,24/02/2014 16:36,2786,24/02/2014 16:36,2074,24/02/2014 16:36,2076,24/02/2014 16:36,32,24/02/2014 16:36,1
4123,2078,24/02/2014 16:36,2077,24/02/2014 16:36,33,24/02/2014 16:36,2078,24/02/2014 16:36,35,24/02/2014 16:36,22,24/02/2014 16:36,2081,24/02/2014 16:36,2077,24/02/2014 16:36,2079,24/02/2014 16:36,2079,24/02/2014 16:36,1
4124,2078,24/02/2014 16:36,2077,24/02/2014 16:36,29,24/02/2014 16:36,2078,24/02/2014 16:36,107,24/02/2014 16:36,29,24/02/2014 16:36,2077,24/02/2014 16:36,2078,24/02/2014 16:36,2080,24/02/2014 16:36,22,24/02/2014 16:36,1
4125,2078,24/02/2014 16:36,2077,24/02/2014 16:36,22,24/02/2014 16:36,2078,24/02/2014 16:36,2080,24/02/2014 16:36,2080,24/02/2014 16:36,2081,24/02/2014 16:36,2081,24/02/2014 16:36,2080,24/02/2014 16:37,2081,24/02/2014 16:37,1
4126,2080,24/02/2014 16:38,2080,24/02/2014 16:38,2081,24/02/2014 16:38,27300,24/02/2014 16:38,27301,24/02/2014 16:38,21352,24/02/2014 16:38,27300,24/02/2014 16:38,27300,24/02/2014 16:38,35,24/02/2014 16:38,33,24/02/2014 16:38,1
4127,27302,24/02/2014 16:38,2078,24/02/2014 16:38,27300,24/02/2014 16:38,2077,24/02/2014 16:38,2077,24/02/2014 16:38,27300,24/02/2014 16:38,2079,24/02/2014 16:38,75,24/02/2014 16:38,76,24/02/2014 16:38,75,24/02/2014 16:38,1
4128,29,24/02/2014 16:38,157,24/02/2014 16:38,160,24/02/2014 16:38,751,24/02/2014 16:38,27300,24/02/2014 16:38,21352,24/02/2014 16:38,159,24/02/2014 16:38,158,24/02/2014 16:38,27300,24/02/2014 16:38,27301,24/02/2014 16:38,1
4129,21352,24/02/2014 16:38,75,24/02/2014 16:38,76,24/02/2014 16:38,77,24/02/2014 16:38,29,24/02/2014 16:38,77,24/02/2014 16:38,27300,24/02/2014 16:38,77,24/02/2014 16:39,27303,24/02/2014 16:39,2090,24/02/2014 16:39,1
4130,2090,24/02/2014 16:39,3625,24/02/2014 16:39,3625,24/02/2014 16:39,29,24/02/2014 16:40,107,24/02/2014 16:40,22,24/02/2014 16:40,29,24/02/2014 16:40,29,24/02/2014 16:40,29,24/02/2014 16:40,8507,24/02/2014 16:40,1
4131,21,24/02/2014 16:40,21,24/02/2014 16:40,11,24/02/2014 16:40,8316,24/02/2014 16:40,35,24/02/2014 16:40,33,24/02/2014 16:40,704,24/02/2014 16:40,29,24/02/2014 16:40,704,24/02/2014 16:40,35,24/02/2014 16:40,1
4132,33,24/02/2014 16:40,704,24/02/2014 16:40,27304,24/02/2014 16:40,6635,24/02/2014 16:40,27305,24/02/2014 16:40,27305,24/02/2014 16:40,704,24/02/2014 16:40,99,24/02/2014 16:40,106,24/02/2014 16:40,33,24/02/2014 16:40,1
4133,99,24/02/2014 16:40,704,24/02/2014 16:40,35,24/02/2014 16:40,29,24/02/2014 16:40,3000,24/02/2014 16:40,12619,24/02/2014 16:40,12640,24/02/2014 16:40,38,24/02/2014 16:40,12640,24/02/2014 16:40,3000,24/02/2014 16:40,1
4134,29,24/02/2014 16:40,12640,24/02/2014 16:40,12619,24/02/2014 16:40,12640,24/02/2014 16:40,12619,24/02/2014 16:40,448,24/02/2014 16:40,12619,24/02/2014 16:40,644,24/02/2014 16:40,21,24/02/2014 16:41,21,24/02/2014 16:41,1
4135,5527,24/02/2014 16:41,21,24/02/2014 16:41,5527,24/02/2014 16:41,5528,24/02/2014 16:41,840,24/02/2014 16:41,5527,24/02/2014 16:41,30,24/02/2014 16:41,394,24/02/2014 16:41,335,24/02/2014 16:41,395,24/02/2014 16:41,1
4136,5527,24/02/2014 16:41,22,24/02/2014 16:41,394,24/02/2014 16:41,397,24/02/2014 16:41,39,24/02/2014 16:41,397,24/02/2014 16:41,394,24/02/2014 16:41,5527,24/02/2014 16:41,5527,24/02/2014 16:41,29,24/02/2014 16:41,1
4137,35,24/02/2014 16:41,33,24/02/2014 16:41,30,24/02/2014 16:41,29,24/02/2014 16:41,30,24/02/2014 16:41,397,24/02/2014 16:41,37,24/02/2014 16:41,5527,24/02/2014 16:41,162,24/02/2014 16:41,37,24/02/2014 16:41,1
4138,397,24/02/2014 16:41,30,24/02/2014 16:41,5531,24/02/2014 16:42,397,24/02/2014 16:42,5532,24/02/2014 16:42,5531,24/02/2014 16:42,397,24/02/2014 16:42,2580,24/02/2014 16:42,397,24/02/2014 16:42,5531,24/02/2014 16:42,1
4139,335,24/02/2014 16:42,5532,24/02/2014 16:42,396,24/02/2014 16:42,5533,24/02/2014 16:42,837,24/02/2014 16:42,1919,24/02/2014 16:42,5532,24/02/2014 16:42,2580,24/02/2014 16:42,1919,24/02/2014 16:42,33,24/02/2014 16:42,1
4140,31,24/02/2014 16:42,34,24/02/2014 16:42,26,24/02/2014 16:42,29,24/02/2014 16:42,50,24/02/2014 16:42,140,24/02/2014 16:42,46,24/02/2014 16:42,32,24/02/2014 16:42,29,24/02/2014 16:42,26,24/02/2014 16:42,0
4141,704,24/02/2014 16:42,35,24/02/2014 16:42,12619,24/02/2014 16:42,27228,24/02/2014 16:42,12669,24/02/2014 16:42,29,24/02/2014 16:42,3000,24/02/2014 16:42,29,24/02/2014 16:42,12619,24/02/2014 16:42,27228,24/02/2014 16:42,1
4142,27228,24/02/2014 16:42,704,24/02/2014 16:42,27228,24/02/2014 16:42,3000,24/02/2014 16:42,3000,24/02/2014 16:42,397,24/02/2014 16:42,1919,24/02/2014 16:44,1919,24/02/2014 16:45,1919,24/02/2014 16:47,3000,24/02/2014 16:47,1
4143,1919,24/02/2014 16:48,1919,24/02/2014 16:50,1919,24/02/2014 16:51,29,24/02/2014 16:51,21,24/02/2014 16:51,21,24/02/2014 16:51,2512,24/02/2014 16:51,4692,24/02/2014 16:51,4696,24/02/2014 16:51,4694,24/02/2014 16:51,1
4144,809,24/02/2014 16:51,808,24/02/2014 16:51,809,24/02/2014 16:51,808,24/02/2014 16:51,809,24/02/2014 16:51,808,24/02/2014 16:51,809,24/02/2014 16:51,808,24/02/2014 16:51,21,24/02/2014 16:51,679,24/02/2014 16:51,0
4145,4693,24/02/2014 16:51,2400,24/02/2014 16:51,2401,24/02/2014 16:51,27306,24/02/2014 16:51,2401,24/02/2014 16:51,4693,24/02/2014 16:51,2512,24/02/2014 16:51,2401,24/02/2014 16:51,2401,24/02/2014 16:51,2400,24/02/2014 16:51,1
4146,2405,24/02/2014 16:51,27306,24/02/2014 16:51,27306,24/02/2014 16:51,2400,24/02/2014 16:51,4692,24/02/2014 16:51,4693,24/02/2014 16:51,27306,24/02/2014 16:51,2401,24/02/2014 16:51,27306,24/02/2014 16:51,4696,24/02/2014 16:51,1
4147,27306,24/02/2014 16:51,2405,24/02/2014 16:51,39,24/02/2014 16:51,23,24/02/2014 16:51,4692,24/02/2014 16:51,4694,24/02/2014 16:51,4693,24/02/2014 16:51,4696,24/02/2014 16:51,2401,24/02/2014 16:51,2406,24/02/2014 16:51,1
4148,7544,24/02/2014 16:51,2400,24/02/2014 16:51,27306,24/02/2014 16:51,4694,24/02/2014 16:51,4696,24/02/2014 16:51,2409,24/02/2014 16:51,4693,24/02/2014 16:51,2401,24/02/2014 16:51,4696,24/02/2014 16:51,4694,24/02/2014 16:51,1
4149,4693,24/02/2014 16:52,4416,24/02/2014 16:52,13136,24/02/2014 16:52,27306,24/02/2014 16:52,27306,24/02/2014 16:52,4696,24/02/2014 16:52,4693,24/02/2014 16:52,4692,24/02/2014 16:52,23,24/02/2014 16:52,21,24/02/2014 16:52,1
4150,39,24/02/2014 16:52,2512,24/02/2014 16:52,2400,24/02/2014 16:52,27307,24/02/2014 16:52,2401,24/02/2014 16:52,27307,24/02/2014 16:52,4696,24/02/2014 16:52,4693,24/02/2014 16:52,4694,24/02/2014 16:52,4692,24/02/2014 16:52,1
4151,2406,24/02/2014 16:52,2401,24/02/2014 16:52,4693,24/02/2014 16:52,2401,24/02/2014 16:52,27307,24/02/2014 16:52,27307,24/02/2014 16:52,2514,24/02/2014 16:52,27307,24/02/2014 16:52,27307,24/02/2014 16:52,4694,24/02/2014 16:52,1
4152,27307,24/02/2014 16:52,4696,24/02/2014 16:52,7544,24/02/2014 16:52,2401,24/02/2014 16:52,27307,24/02/2014 16:52,4694,24/02/2014 16:52,4693,24/02/2014 16:52,4692,24/02/2014 16:52,7544,24/02/2014 16:52,27307,24/02/2014 16:52,1
4153,27307,24/02/2014 16:52,4693,24/02/2014 16:52,2410,24/02/2014 16:52,27307,24/02/2014 16:52,2401,24/02/2014 16:53,2512,24/02/2014 16:53,27307,24/02/2014 16:53,2406,24/02/2014 16:53,4692,24/02/2014 16:53,27307,24/02/2014 16:53,1
4154,4696,24/02/2014 16:53,4694,24/02/2014 16:53,2401,24/02/2014 16:53,2401,24/02/2014 16:53,4693,24/02/2014 16:53,2406,24/02/2014 16:53,2401,24/02/2014 16:53,27307,24/02/2014 16:53,2401,24/02/2014 16:53,27307,24/02/2014 16:53,1
4155,2512,24/02/2014 16:53,2405,24/02/2014 16:53,2514,24/02/2014 16:53,2405,24/02/2014 16:53,27307,24/02/2014 16:53,27307,24/02/2014 16:53,2401,24/02/2014 16:53,27307,24/02/2014 16:53,2401,24/02/2014 16:53,27307,24/02/2014 16:53,1
4156,4694,24/02/2014 16:53,7544,24/02/2014 16:53,322,24/02/2014 16:53,2400,24/02/2014 16:53,4696,24/02/2014 16:53,4694,24/02/2014 16:53,2406,24/02/2014 16:53,2401,24/02/2014 16:53,4693,24/02/2014 16:53,27307,24/02/2014 16:53,1
